id,channel,title,game,viewers,date
208110,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,15273,1542750322894
208115,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,11958,1542750322905
208136,giantwaffle,Hej | @GiantWaffle,Rocket League,4366,1542750322961
208139,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3964,1542750322968
208166,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,1997,1542750323033
208204,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24212,1542750383685
208207,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,17868,1542750383693
208211,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14767,1542750383701
208216,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,12086,1542750383711
208237,giantwaffle,Hej | @GiantWaffle,Rocket League,4401,1542750383755
208238,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,4030,1542750383757
208263,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,2099,1542750383812
208304,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24074,1542750444537
208307,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,17782,1542750444655
208310,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14934,1542750444765
208314,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,12284,1542750444980
208337,giantwaffle,Hej | @GiantWaffle,Rocket League,4394,1542750446047
208338,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,4030,1542750446093
208364,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,2103,1542750446364
208404,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24055,1542750507277
208407,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,17908,1542750507416
208411,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14851,1542750507609
208414,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,12444,1542750507732
208437,giantwaffle,Hej | @GiantWaffle,Rocket League,4394,1542750508800
208439,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3957,1542750508892
208463,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,2204,1542750510023
208504,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,23931,1542750572384
208507,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,17908,1542750572393
208511,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14784,1542750572410
208515,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,12444,1542750572422
208537,giantwaffle,Hej | @GiantWaffle,Rocket League,4341,1542750572504
208539,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3947,1542750572509
208564,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,2017,1542750572606
208604,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24031,1542750633387
208606,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,18303,1542750633393
208611,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14620,1542750633410
208614,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,12745,1542750633419
208635,giantwaffle,Hej | @GiantWaffle,Rocket League,4355,1542750633497
208638,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3971,1542750633506
208666,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,1962,1542750633596
208704,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24031,1542750694344
208706,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,18641,1542750694350
208711,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14686,1542750694370
208714,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,12745,1542750694379
208735,giantwaffle,Hej | @GiantWaffle,Rocket League,4355,1542750694450
208738,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3960,1542750694457
208766,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,1962,1542750694521
208804,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24145,1542750755248
208806,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,18853,1542750755252
208811,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14686,1542750755267
208815,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,13011,1542750755281
208835,giantwaffle,Hej | @GiantWaffle,Rocket League,4337,1542750755331
208838,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3990,1542750755338
208866,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,1979,1542750755442
208904,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24391,1542750816252
208906,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,18860,1542750816257
208911,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14521,1542750816273
208915,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,12886,1542750816291
208935,giantwaffle,Hej | @GiantWaffle,Rocket League,4394,1542750816368
208938,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3931,1542750816382
208964,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,2014,1542750816470
209004,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24488,1542750877269
209006,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19159,1542750877274
209011,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14530,1542750877287
209015,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,12794,1542750877296
209034,giantwaffle,Hej | @GiantWaffle,Rocket League,4420,1542750877341
209038,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3947,1542750877348
209065,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,1969,1542750877410
209104,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24743,1542750938127
209106,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19108,1542750938133
209111,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14470,1542750938151
209113,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,12945,1542750938232
209138,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3960,1542750938351
209167,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,1969,1542750938470
209204,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24761,1542750999325
209206,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19461,1542750999329
209211,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14404,1542750999344
209213,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,13154,1542750999348
209236,giantwaffle,Hej | @GiantWaffle,Rocket League,4384,1542750999413
209239,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3954,1542750999419
209267,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,1961,1542750999522
209304,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24624,1542751060897
209306,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19592,1542751060913
209311,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14597,1542751060931
209313,sodapoppin,Squigglypoppers,Ultimate Chicken Horse,13530,1542751060936
209336,giantwaffle,Hej | @GiantWaffle,Rocket League,4382,1542751061013
209339,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3994,1542751061022
209368,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,1920,1542751061124
209404,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24398,1542751121777
209405,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19486,1542751121780
209411,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14532,1542751121801
209412,sodapoppin,Squigglypoppers,Mount Your Friends,13779,1542751121804
209436,giantwaffle,Hej | @GiantWaffle,Rocket League,4382,1542751121874
209440,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3942,1542751121882
209469,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,1864,1542751121945
209504,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24365,1542751182652
209505,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19555,1542751182654
209511,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14557,1542751182668
209512,sodapoppin,Squigglypoppers,Mount Your Friends,13886,1542751182670
209536,giantwaffle,Hej | @GiantWaffle,Rocket League,4399,1542751182736
209540,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3951,1542751182748
209569,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,1864,1542751182844
209604,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24320,1542751243614
209605,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19405,1542751243616
209611,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14517,1542751243629
209612,sodapoppin,Squigglypoppers,Mount Your Friends,13964,1542751243631
209636,giantwaffle,Hej | @GiantWaffle,Rocket League,4431,1542751243700
209641,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3948,1542751243712
209669,kalashnikovmediatv,[RUS] United Masters League | Sprout vs ALTERNATE aTTaX | bo3 by t4pochek &Th3SuspectTV,Counter-Strike: Global Offensive,1864,1542751243781
209704,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24221,1542751304631
209705,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19496,1542751304634
209710,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14517,1542751304648
209712,sodapoppin,Squigglypoppers,Mount Your Friends,13914,1542751304652
209737,giantwaffle,Hej | @GiantWaffle,Rocket League,4419,1542751304709
209740,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3985,1542751304718
209804,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24358,1542751365471
209805,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19431,1542751365480
209810,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14703,1542751365508
209811,sodapoppin,Squigglypoppers,Mount Your Friends,14129,1542751365512
209838,giantwaffle,Hej | @GiantWaffle,Rocket League,4400,1542751365623
209842,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,4002,1542751365639
209904,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24281,1542751426429
209905,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19427,1542751426432
209910,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14703,1542751426449
209911,sodapoppin,Squigglypoppers,Mount Your Friends,14112,1542751426452
209938,giantwaffle,Hej | @GiantWaffle,Rocket League,4363,1542751426550
209941,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,4065,1542751426559
210004,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24402,1542751487408
210005,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19444,1542751487479
210010,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,14879,1542751487717
210011,sodapoppin,Squigglypoppers,Mount Your Friends,14029,1542751487763
210037,giantwaffle,Hej | @GiantWaffle,Rocket League,4350,1542751488972
210041,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,4065,1542751489161
210104,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24707,1542751550460
210105,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19414,1542751550507
210110,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,15202,1542751550741
210111,sodapoppin,Squigglypoppers,Mount Your Friends,14089,1542751550788
210136,giantwaffle,Hej | @GiantWaffle,Rocket League,4335,1542751551955
210141,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3814,1542751552188
210204,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24939,1542751613345
210205,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19642,1542751613353
210210,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Just Chatting,15235,1542751613365
210212,sodapoppin,Squigglypoppers,Mount Your Friends,13985,1542751613371
210236,giantwaffle,Hej | @GiantWaffle,Rocket League,4378,1542751613438
210239,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3746,1542751613447
210304,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24955,1542751674321
210305,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19510,1542751674324
210310,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Mount Your Friends,15345,1542751674336
210311,sodapoppin,Squigglypoppers,Mount Your Friends,13841,1542751674338
210335,giantwaffle,Hej | @GiantWaffle,Rocket League,4359,1542751674404
210338,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3712,1542751674413
210404,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24884,1542751735347
210405,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19704,1542751735367
210410,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Mount Your Friends,15345,1542751735394
210411,sodapoppin,Squigglypoppers,Mount Your Friends,13841,1542751735403
210434,giantwaffle,Hej | @GiantWaffle,Rocket League,4387,1542751735496
210438,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3697,1542751735512
210504,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,25100,1542751796340
210505,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19430,1542751796349
210510,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Mount Your Friends,15135,1542751796363
210511,sodapoppin,Squigglypoppers,Mount Your Friends,14216,1542751796366
210536,giantwaffle,Hej | @GiantWaffle,Rocket League,4372,1542751796440
210539,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3709,1542751796450
210604,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24235,1542751857346
210605,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19614,1542751857353
210610,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Mount Your Friends,15135,1542751857373
210611,sodapoppin,Squigglypoppers,Mount Your Friends,14216,1542751857379
210634,giantwaffle,Hej | @GiantWaffle,Rocket League,4380,1542751857492
210637,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3785,1542751857502
210704,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,24235,1542751918297
210705,loltyler1,T1 BIG MAN STOMP PRESEASON LIVE !,League of Legends,19855,1542751918299
210710,xqcow,Chilling - Watching stuff - playing later - NO PLAN,Mount Your Friends,15011,1542751918312
210711,sodapoppin,Squigglypoppers,Mount Your Friends,14848,1542751918314
210734,giantwaffle,Hej | @GiantWaffle,Rocket League,4389,1542751918365
210737,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3811,1542751918372
210804,asmongold,New Camera--Opening BOXES--Viewer Raids--Project 60 (it's not dead)--Duo Transmog Competition?!--DPS Contest Maybe,World of Warcraft,23402,1542751979102
